종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"419080","엔젯","KOSDAQ","기계·장비","6330","-280","-4.24","67431192210"
"183490","엔지켐생명과학","KOSDAQ","제약","1377","-3","-0.22","117135278874"
"182400","엔케이맥스","KOSDAQ","제약","3685","0","0.00","263029901475"
"348370","엔켐","KOSDAQ","화학","66400","-1700","-2.50","1445358348000"
"069410","엔텔스","KOSDAQ","IT 서비스","5030","-70","-1.37","51531464720"
"227950","엔투텍","KOSDAQ","기계·장비","339","-5","-1.45","58491414933"
"291230","엔피","KOSDAQ","일반서비스","938","-29","-3.00","41361836950"
"048830","엔피케이","KOSDAQ","화학","956","4","0.42","17900070388"
"096870","엘디티","KOSDAQ","전기·전자","2410","-45","-1.83","16094944000"
"290650","엘앤씨바이오","KOSDAQ","제약","72700","4300","6.29","1789790395000"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","14750","-410","-2.70","310223121000"
"0041J0","엘에스스팩1호","KOSDAQ","금융","2005","6","0.30","8240550000"
"073110","엘엠에스","KOSDAQ","전기·전자","4995","-75","-1.48","44434296225"
"083310","엘오티베큠","KOSDAQ","기계·장비","11390","-450","-3.80","202856275870"
"037950","엘컴텍","KOSDAQ","전기·전자","743","-7","-0.93","62744506617"
"489500","엘케이켐","KOSDAQ","화학","21800","-1250","-5.42","136861620800"
"170920","엘티씨","KOSDAQ","화학","15910","-390","-2.39","162442213700"
"058630","엠게임","KOSDAQ","IT 서비스","6880","130","1.93","134461873760"
"226590","엠디바이스","KOSDAQ","전기·전자","12790","-300","-2.29","135967727360"
"058970","엠로","KOSDAQ","IT 서비스","36600","-1150","-3.05","452359090800"
"169330","엠브레인","KOSDAQ","일반서비스","1987","-5","-0.25","36395716066"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","6750","0","0.00","34006027500"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","6300","20","0.32","203903771400"
"009780","엠에스씨","KOSDAQ","음식료·담배","7970","-50","-0.62","140272000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","2180","5","0.23","136529691820"
"432980","엠에프씨","KOSDAQ","제약","3535","35","1.00","30371807970"
"413390","엠오티","KOSDAQ","기계·장비","6910","-210","-2.95","80019043800"
"032790","엠젠솔루션","KOSDAQ","유통","1185","170","16.75","59084168730"
"033160","엠케이전자","KOSDAQ","전기·전자","8150","-330","-3.89","184161312000"
"347890","엠투아이","KOSDAQ","의료·정밀기기","6500","-30","-0.46","109935826000"
"033310","엠투엔","KOSDAQ","전기·전자","1875","-39","-2.04","75641683125"
"259630","엠플러스","KOSDAQ","기계·장비","13120","-540","-3.95","159508446720"
"105550","엣지파운드리","KOSDAQ","전기·전자","1656","-54","-3.16","129676476456"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","6390","-110","-1.69","51957090000"
"143540","영우디에스피","KOSDAQ","기계·장비","750","-12","-1.57","33449921250"
"265560","영화테크","KOSDAQ","운송장비·부품","7060","-80","-1.12","75472670800"
"036000","예림당","KOSDAQ","오락·문화","3410","-285","-7.71","78546884570"
"250930","예선테크","KOSDAQ","화학","514","2","0.39","16962226160"
"053280","예스24","KOSDAQ","유통","3825","-10","-0.26","95625000000"
"122640","예스티","KOSDAQ","기계·장비","17100","-870","-4.84","365081939100"
"476040","오가노이드사이언스","KOSDAQ","일반서비스","43350","-1050","-2.36","285250152750"
"900300","오가닉티코스메틱","KOSDAQ","금융","307","-1","-0.32","77058496932"
"045060","오공","KOSDAQ","화학","2310","-5","-0.22","39135959940"
"192410","오늘이엔엠","KOSDAQ","전기·전자","738","-17","-2.25","34436240874"
"080520","오디텍","KOSDAQ","전기·전자","3070","-140","-4.36","36062089630"
"039830","오로라","KOSDAQ","일반서비스","15900","-210","-1.30","171129951000"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","21650","-1450","-6.28","202785634300"
"046120","오르비텍","KOSDAQ","일반서비스","4040","-255","-5.94","111922883360"
"475830","오름테라퓨틱","KOSDAQ","제약","87700","-3500","-3.84","1862078673600"
"014940","오리엔탈정공","KOSDAQ","기계·장비","8080","-190","-2.30","368235180880"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","2500","-90","-3.47","79357280000"
"010470","오리콤","KOSDAQ","일반서비스","5790","-20","-0.34","69335539500"
"417860","오브젠","KOSDAQ","IT 서비스","12350","-290","-2.29","55774329000"
"352910","오비고","KOSDAQ","IT 서비스","4315","75","1.77","54532115630"
"053980","오상자이엘","KOSDAQ","IT 서비스","3770","-40","-1.05","71565091910"
"036220","오상헬스케어","KOSDAQ","의료·정밀기기","11880","-290","-2.38","172371862080"
"052420","오성첨단소재","KOSDAQ","화학","1563","-50","-3.10","147587340966"
"052300","오션인더블유","KOSDAQ","유통","2265","-25","-1.09","38199548895"
"039200","오스코텍","KOSDAQ","제약","54300","-7000","-11.42","2077418956800"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","6000","-270","-4.31","123969606000"
"031510","오스템","KOSDAQ","운송장비·부품","1080","-13","-1.19","30240000000"
"342870","오아","KOSDAQ","유통","8100","-340","-4.03","47446713900"
"368970","오에스피","KOSDAQ","음식료·담배","2070","20","0.98","19346551200"
"138080","오이솔루션","KOSDAQ","전기·전자","13900","-1120","-7.46","159538862400"
"080580","오킨스전자","KOSDAQ","전기·전자","10100","-290","-2.79","203829877600"
"067170","오텍","KOSDAQ","운송장비·부품","1866","-55","-2.86","44581734930"
"353590","오토앤","KOSDAQ","유통","3395","-40","-1.16","43712560150"
"173130","오파스넷","KOSDAQ","IT 서비스","6950","-220","-3.07","90672987350"
"440320","오픈놀","KOSDAQ","IT 서비스","3990","-100","-2.44","39221700000"
"049480","오픈베이스","KOSDAQ","IT 서비스","2385","-30","-1.24","74942383455"
"394280","오픈엣지테크놀로지","KOSDAQ","IT 서비스","11580","-450","-3.74","255363074820"
"476060","온코닉테라퓨틱스","KOSDAQ","일반서비스","18740","-1810","-8.81","833740088840"
"382150","온코크로스","KOSDAQ","일반서비스","11150","-500","-4.29","134115957550"
"244460","올리패스","KOSDAQ","제약","1651","0","0.00","10961822755"
"226950","올릭스","KOSDAQ","일반서비스","140700","-600","-0.42","2830149968100"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","785","-23","-2.85","46667743675"
"131030","옵투스제약","KOSDAQ","제약","6930","-40","-0.57","122290868700"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1625","5","0.31","53937607750"
"109080","옵티시스","KOSDAQ","전기·전자","8270","-110","-1.31","46609720000"
"380540","옵티코어","KOSDAQ","전기·전자","1917","-81","-4.05","93038414697"
"153710","옵티팜","KOSDAQ","제약","5210","-60","-1.14","76430481180"
"432430","와이랩","KOSDAQ","오락·문화","4155","-145","-3.37","68592069600"
"338840","와이바이오로직스","KOSDAQ","일반서비스","26300","850","3.34","393163460300"
"122990","와이솔","KOSDAQ","전기·전자","5890","-40","-0.67","156904187090"
"232140","와이씨","KOSDAQ","기계·장비","13280","-770","-5.48","1089562248000"
"112290","와이씨켐","KOSDAQ","화학","20000","-950","-4.53","202210900000"
"065530","와이어블","KOSDAQ","통신","1392","1","0.07","66591552528"
"067900","와이엔텍","KOSDAQ","일반서비스","6670","-230","-3.33","121391725530"
"007530","와이엠","KOSDAQ","금속","2630","-50","-1.87","58528627530"
"155650","와이엠씨","KOSDAQ","전기·전자","3690","40","1.10","71860381020"
"273640","와이엠텍","KOSDAQ","전기·전자","8150","80","0.99","89372900000"
"251370","와이엠티","KOSDAQ","화학","11000","-20","-0.18","193864110000"
"209640","와이제이링크","KOSDAQ","기계·장비","3850","-285","-6.89","109506112100"
"096250","와이즈넛","KOSDAQ","IT 서비스","11940","-760","-5.98","156372639840"
"273060","와이즈버즈","KOSDAQ","일반서비스","949","-45","-4.53","47886143318"
"019210","와이지-원","KOSDAQ","금속","5610","-140","-2.43","188349124590"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","63600","600","0.95","1188750716400"
"079000","와토스코리아","KOSDAQ","화학","6000","50","0.84","43200000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1576","-31","-1.93","71789107264"
"032820","우리기술","KOSDAQ","전기·전자","3750","-135","-3.47","624992197500"
"041190","우리기술투자","KOSDAQ","금융","7390","-290","-3.78","620760000000"
"115440","우리넷","KOSDAQ","전기·전자","7330","-100","-1.35","79122160360"
"046970","우리로","KOSDAQ","유통","1250","-26","-2.04","54781248750"
"082850","우리바이오","KOSDAQ","음식료·담배","2115","-80","-3.64","102485662470"
"215360","우리산업","KOSDAQ","운송장비·부품","8080","-70","-0.86","73787877040"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","3415","-110","-3.12","64500269515"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1575","-9","-0.57","109049287725"
"037400","우리엔터프라이즈","KOSDAQ","유통","993","-9","-0.90","26039782578"
"153490","우리이앤엘","KOSDAQ","전기·전자","693","-5","-0.72","35675640000"
"101170","우림피티에스","KOSDAQ","기계·장비","11000","-750","-6.38","148500000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","2415","-75","-3.01","93407217855"
"103840","우양","KOSDAQ","음식료·담배","3280","-60","-1.80","53681883840"
"101970","우양에이치씨","KOSDAQ","금속","11920","-230","-1.89","176296907280"
"046940","우원개발","KOSDAQ","건설","3315","-100","-2.93","59916470250"
"215380","우정바이오","KOSDAQ","일반서비스","1985","-40","-1.98","33406708360"
"065680","우주일렉트로","KOSDAQ","전기·전자","33600","-1500","-4.27","310479825600"
"018620","우진비앤지","KOSDAQ","제약","853","-4","-0.47","24642566929"
"457550","우진엔텍","KOSDAQ","일반서비스","21300","-1000","-4.48","198493805400"
"396470","워트","KOSDAQ","기계·장비","6800","-140","-2.02","109616000000"
"307280","원바이오젠","KOSDAQ","제약","6400","20","0.31","45405612800"
"032940","원익","KOSDAQ","유통","7090","-410","-5.47","128990000700"
"240810","원익IPS","KOSDAQ","기계·장비","60100","-300","-0.50","2949942450100"
"074600","원익QnC","KOSDAQ","비금속","19540","-450","-2.25","513667520000"
"104830","원익머트리얼즈","KOSDAQ","화학","29550","-550","-1.83","372566400000"
"014190","원익큐브","KOSDAQ","유통","1524","-39","-2.50","53949456744"
"217820","원익피앤이","KOSDAQ","기계·장비","3820","-195","-4.86","181276415380"
"030530","원익홀딩스","KOSDAQ","화학","34550","-2950","-7.87","2668572243550"
"012620","원일특강","KOSDAQ","금속","8390","130","1.57","36916000000"
"136150","원일티엔아이","KOSDAQ","기계·장비","19810","270","1.38","166028204300"
"382840","원준","KOSDAQ","기계·장비","8050","-180","-2.19","122936227050"
"336570","원텍","KOSDAQ","의료·정밀기기","7700","-40","-0.52","692760506900"
"376980","원티드랩","KOSDAQ","IT 서비스","3700","35","0.95","36135657800"
"008370","원풍","KOSDAQ","화학","5090","-40","-0.78","61080000000"
"008290","원풍물산","KOSDAQ","섬유·의류","476","7","1.49","19370191204"
"101160","월덱스","KOSDAQ","전기·전자","21350","-400","-1.84","352509700550"
"336060","웨이버스","KOSDAQ","IT 서비스","1023","1","0.10","49262769600"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","4515","-35","-0.77","64891413090"
"289930","웨이비스","KOSDAQ","전기·전자","8180","-150","-1.80","102410270740"
"065950","웰크론","KOSDAQ","섬유·의류","1699","2","0.12","47964982098"
"076080","웰크론한텍","KOSDAQ","건설","1160","-28","-2.36","26209220960"
"043590","웰킵스하이텍","KOSDAQ","전기·전자","624","0","0.00","16933339488"
"196700","웹스","KOSDAQ","화학","1627","-48","-2.87","23370462288"
"069080","웹젠","KOSDAQ","IT 서비스","13480","-330","-2.39","466419916320"
"053580","웹케시","KOSDAQ","IT 서비스","10280","-210","-2.00","140180629440"
"479960","위너스","KOSDAQ","전기·전자","10880","40","0.37","74538880000"
"377460","위니아에이드","KOSDAQ","일반서비스","4080","0","0.00","253187202960"
"044340","위닉스","KOSDAQ","전기·전자","5810","60","1.04","103844599250"
"330350","위더스제약","KOSDAQ","제약","8740","2010","29.87","115386694860"
"348350","위드텍","KOSDAQ","의료·정밀기기","8460","-230","-2.65","86153256000"
"112040","위메이드","KOSDAQ","IT 서비스","25950","-1150","-4.24","880963133850"
"101730","위메이드맥스","KOSDAQ","IT 서비스","6280","-200","-3.09","526284636080"
"123420","위메이드플레이","KOSDAQ","IT 서비스","7660","-440","-5.43","80830878440"
"065370","위세아이텍","KOSDAQ","IT 서비스","5550","-120","-2.12","40980944700"
"038620","위즈코프","KOSDAQ","유통","592","-19","-3.11","44831843280"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","651","-46","-6.60","111352823484"
"036090","위지트","KOSDAQ","기계·장비","627","-13","-2.03","74231962068"
"459100","위츠","KOSDAQ","전기·전자","7120","-220","-3.00","94745840000"
"136540","윈스테크넷","KOSDAQ","IT 서비스","11990","-130","-1.07","147234154540"
"097800","윈팩","KOSDAQ","전기·전자","497","-11","-2.17","67815763813"
"192390","윈하이텍","KOSDAQ","금속","2280","-25","-1.08","25153482120"
"335870","윙스풋","KOSDAQ","유통","1638","-36","-2.15","27437274774"
"900340","윙입푸드","KOSDAQ","금융","830","-10","-1.19","41774670240"
"036200","유니셈","KOSDAQ","기계·장비","8650","-360","-4.00","265245528950"
"018000","유니슨","KOSDAQ","기계·장비","1256","-78","-5.85","278473340408"
"203450","유니온바이오메트릭스","KOSDAQ","전기·전자","3080","-5","-0.16","43363341560"
"011320","유니크","KOSDAQ","운송장비·부품","4775","-30","-0.62","92256318625"
"086390","유니테스트","KOSDAQ","기계·장비","13580","-400","-2.86","287001431080"
"241690","유니테크노","KOSDAQ","운송장비·부품","3585","-110","-2.98","87727481010"
"142210","유니트론텍","KOSDAQ","유통","6200","-160","-2.52","130262440200"
"389680","유디엠텍","KOSDAQ","IT 서비스","573","8","1.42","23832482445"
"088340","유라클","KOSDAQ","IT 서비스","14230","-390","-2.67","62015307640"
"048430","유라테크","KOSDAQ","전기·전자","7910","-150","-1.86","91123200000"
"206650","유바이오로직스","KOSDAQ","제약","12180","-130","-1.06","446364199260"
"089850","유비벨록스","KOSDAQ","IT 서비스","5470","-80","-1.44","80574188530"
"084440","유비온","KOSDAQ","IT 서비스","914","3","0.33","18017499200"
"032620","유비케어","KOSDAQ","IT 서비스","3900","-170","-4.18","203568842100"
"264450","유비쿼스","KOSDAQ","전기·전자","9770","-130","-1.31","143281866610"
"078070","유비쿼스홀딩스","KOSDAQ","금융","10500","250","2.44","184850106000"
"024800","유성티엔에스","KOSDAQ","운송·창고","2645","-15","-0.56","98002042740"
"054930","유신","KOSDAQ","일반서비스","22650","-350","-1.52","67950000000"
"069330","유아이디","KOSDAQ","전기·전자","1143","2","0.18","16220417013"
"049520","유아이엘","KOSDAQ","전기·전자","3190","-30","-0.93","102869218760"
"444920","유안타제11호스팩","KOSDAQ","금융","2090","10","0.48","10951600000"
"446150","유안타제12호스팩","KOSDAQ","금융","2110","5","0.24","10064700000"
"450940","유안타제14호스팩","KOSDAQ","금융","2095","-5","-0.24","9511300000"
"473050","유안타제15호스팩","KOSDAQ","금융","2040","0","0.00","14300400000"
"474490","유안타제16호스팩","KOSDAQ","금융","2025","-5","-0.25","11157750000"
"493790","유안타제17호스팩","KOSDAQ","금융","1996","-3","-0.15","10598760000"
"263770","유에스티","KOSDAQ","금속","1930","-10","-0.52","45741331960"
"388720","유일로보틱스","KOSDAQ","기계·장비","90300","-10000","-9.97","1056220588500"
"340930","유일에너테크","KOSDAQ","기계·장비","1897","-153","-7.46","64885841650"
"023410","유진기업","KOSDAQ","비금속","3635","-40","-1.09","281024987005"
"056080","유진로봇","KOSDAQ","기계·장비","15150","-560","-3.56","568309102800"
"468760","유진스팩10호","KOSDAQ","금융","2100","5","0.24","8904000000"
"488060","유진스팩11호","KOSDAQ","금융","2030","0","0.00","9581600000"
"0105P0","유진스팩12호","KOSDAQ","금융","1984","-1","-0.05","11229440000"
"084370","유진테크","KOSDAQ","기계·장비","71800","-1000","-1.37","1645371815600"
"240600","유진테크놀로지","KOSDAQ","금속","4100","-160","-3.76","28405419100"
"221800","유투바이오","KOSDAQ","일반서비스","4765","-195","-3.93","64538093940"
"179900","유티아이","KOSDAQ","전기·전자","23950","-1650","-6.45","468927013200"
"263050","유틸렉스","KOSDAQ","제약","1014","-32","-3.06","37350543984"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","2520","-80","-3.08","28234722600"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","33000","-2000","-5.71","263308584000"
"146060","율촌","KOSDAQ","금속","1160","-15","-1.28","27858090200"
"072770","율호","KOSDAQ","IT 서비스","946","25","2.71","75847652958"
"039020","이건홀딩스","KOSDAQ","종이·목재","4110","-90","-2.14","92823153990"
"067920","이글루","KOSDAQ","IT 서비스","5370","-120","-2.19","59049159030"
"044960","이글벳","KOSDAQ","유통","4400","-55","-1.23","55624285200"
"303530","이노뎁","KOSDAQ","IT 서비스","5300","-160","-2.93","38898284700"
"296640","이노룰스","KOSDAQ","IT 서비스","5600","-130","-2.27","28998211200"
"302430","이노메트리","KOSDAQ","기계·장비","7750","-340","-4.20","76207362000"
"462350","이노스페이스","KOSDAQ","운송장비·부품","11440","-500","-4.19","235378469040"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","3830","-45","-1.16","34801268190"
"073490","이노와이어리스","KOSDAQ","전기·전자","22300","-1050","-4.50","169565765800"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","560","-20","-3.45","22558563440"
"344860","이노진","KOSDAQ","화학","1736","-16","-0.91","20884080000"
"469610","이노테크","KOSDAQ","기계·장비","29950","0","0.00","265863155000"
"088390","이녹스","KOSDAQ","운송장비·부품","9000","-530","-5.56","84472596000"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","23100","-600","-2.53","467258899800"
"053350","이니텍","KOSDAQ","IT 서비스","8490","-160","-1.85","195448841850"
"452400","이닉스","KOSDAQ","운송장비·부품","10160","-80","-0.78","92165708480"
"264850","이랜시스","KOSDAQ","전기·전자","6080","-540","-8.16","184191240960"
"054210","이랜텍","KOSDAQ","전기·전자","9240","-290","-3.04","233690780400"
"009730","이렘","KOSDAQ","금속","740","2","0.27","45789107280"
"065440","이루온","KOSDAQ","IT 서비스","1471","-34","-2.26","40121554420"
"424870","이뮨온시아","KOSDAQ","일반서비스","14900","-480","-3.12","1105059528100"
"115610","이미지스","KOSDAQ","전기·전자","1187","-13","-1.08","28057757606"
"478110","이베스트스팩6호","KOSDAQ","금융","2015","5","0.25","10115300000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1462","-61","-4.01","87123331484"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","8600","-280","-3.15","71281272000"
"080010","이상네트웍스","KOSDAQ","유통","6970","-130","-1.83","68550444870"
"086890","이수앱지스","KOSDAQ","제약","5640","-140","-2.42","225301113840"
"047560","이스트소프트","KOSDAQ","IT 서비스","17250","-750","-4.17","202037037000"
"900110","이스트아시아홀딩스","KOSDAQ","금융","1145","-25","-2.14","30098320735"
"239340","이스트에이드","KOSDAQ","IT 서비스","1552","-28","-1.77","41872391968"
"067010","이씨에스","KOSDAQ","IT 서비스","2465","-30","-1.20","30304710000"
"456070","이엔셀","KOSDAQ","제약","18340","3840","26.48","199990455700"
"102710","이엔에프테크놀로지","KOSDAQ","화학","43100","-500","-1.15","615805731600"
"041520","이엘씨","KOSDAQ","의료·정밀기기","7260","-210","-2.81","88490179800"
"063760","이엘피","KOSDAQ","의료·정밀기기","2360","-25","-1.05","22007306800"
"123570","이엠넷","KOSDAQ","일반서비스","1998","1","0.05","44507603844"
"083470","이엠앤아이","KOSDAQ","화학","870","10","1.16","18566086230"
"095190","이엠코리아","KOSDAQ","금속","2050","-30","-1.44","133783947100"
"091120","이엠텍","KOSDAQ","전기·전자","7860","-10","-0.13","134664876960"
"039030","이오테크닉스","KOSDAQ","기계·장비","237000","-15000","-5.95","2919733350000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","1490","0","0.00","52267866450"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","823","-16","-1.91","32821539572"
"353810","이지바이오","KOSDAQ","음식료·담배","6220","-50","-0.80","205769542400"
"261520","이지스","KOSDAQ","IT 서비스","16810","90","0.54","160559370200"
"099750","이지케어텍","KOSDAQ","IT 서비스","22900","0","0.00","156516370400"
"377330","이지트로닉스","KOSDAQ","전기·전자","4025","5","0.12","32763314850"
"035810","이지홀딩스","KOSDAQ","음식료·담배","4715","-20","-0.42","304193812275"
"092130","이크레더블","KOSDAQ","IT 서비스","18200","-130","-0.71","219193520000"
"134060","이퓨쳐","KOSDAQ","오락·문화","4150","-10","-0.24","19792387500"
"001840","이화공영","KOSDAQ","건설","1616","0","0.00","36010355776"
"041830","인바디","KOSDAQ","의료·정밀기기","32400","-450","-1.37","436780576800"
"352940","인바이오","KOSDAQ","화학","2290","-10","-0.43","24887101700"
"079950","인베니아","KOSDAQ","기계·장비","1463","-237","-13.94","8485400000"
"389470","인벤티지랩","KOSDAQ","일반서비스","87500","-2800","-3.10","1084252400000"
"277410","인산가","KOSDAQ","음식료·담배","1197","-18","-1.48","45978571485"
"060150","인선이엔티","KOSDAQ","일반서비스","4450","-70","-1.55","207208073400"
"033230","인성정보","KOSDAQ","IT 서비스","1796","-42","-2.29","90725622480"
"450520","인스웨이브","KOSDAQ","IT 서비스","3435","-70","-2.00","50510225430"
"465480","인스피언","KOSDAQ","IT 서비스","5480","-130","-2.32","55554990560"
"037330","인지디스플레","KOSDAQ","전기·전자","1389","-12","-0.86","60956576136"
"100030","인지소프트","KOSDAQ","IT 서비스","19240","-310","-1.59","63178657360"
"211050","인카금융서비스","KOSDAQ","금융","13920","-390","-2.73","715206816000"
"083640","인콘","KOSDAQ","유통","264","0","0.00","20518172664"
"064090","인크레더블버즈","KOSDAQ","유통","1468","-12","-0.81","73022349660"
"216050","인크로스","KOSDAQ","일반서비스","6900","-40","-0.58","88618231800"
"049070","인탑스","KOSDAQ","전기·전자","15470","-480","-3.01","266084000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","17520","300","1.74","199968847440"
"017250","인터엠","KOSDAQ","전기·전자","1015","-10","-0.98","21361149005"
"051370","인터플렉스","KOSDAQ","전기·전자","11240","-310","-2.68","262200785280"
"064290","인텍플러스","KOSDAQ","기계·장비","13050","-430","-3.19","167874704100"
"189300","인텔리안테크","KOSDAQ","전기·전자","48250","-1400","-2.82","517883365500"
"287840","인투셀","KOSDAQ","일반서비스","64900","-1500","-2.26","973344240000"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","251537720850"
"048530","인트론바이오","KOSDAQ","제약","3475","-80","-2.25","118673897950"
"115310","인포바인","KOSDAQ","통신","72800","5900","8.82","232441882400"
"039290","인포뱅크","KOSDAQ","IT 서비스","5750","0","0.00","49990373500"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","5860","0","0.00","142963243880"
"101930","인화정공","KOSDAQ","운송장비·부품","45850","-1200","-2.55","423327639700"
"333430","일승","KOSDAQ","운송장비·부품","6070","-210","-3.34","186511354290"
"068330","일신바이오","KOSDAQ","기계·장비","1715","-14","-0.81","75830680100"
"178780","일월지엠엘","KOSDAQ","유통","3175","15","0.47","56417194125"
"019540","일지테크","KOSDAQ","운송장비·부품","4175","-65","-1.53","56418862500"
"094820","일진파워","KOSDAQ","건설","11230","-490","-4.18","169333902070"
"950140","잉글우드랩","KOSDAQ","화학","12300","170","1.40","244374751800"
"049550","잉크테크","KOSDAQ","화학","3200","-30","-0.93","62740086400"
"389020","자람테크놀로지","KOSDAQ","전기·전자","35650","-1950","-5.19","220949074500"
"254120","자비스","KOSDAQ","기계·장비","1723","-176","-9.27","52989607210"
"043910","자연과환경","KOSDAQ","비금속","633","1","0.16","71776792281"
"234920","자이글","KOSDAQ","전기·전자","5310","0","0.00","71849132100"
"289220","자이언트스텝","KOSDAQ","오락·문화","4420","-165","-3.60","98620016820"
"174880","장원테크","KOSDAQ","전기·전자","2650","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","3070","25","0.82","358875509200"
"417840","저스템","KOSDAQ","기계·장비","10070","-280","-2.71","73135892500"
"110020","전진바이오팜","KOSDAQ","화학","2700","-50","-1.82","24458657400"
"208140","정다운","KOSDAQ","음식료·담배","2740","-20","-0.72","89554834040"
"040420","정상제이엘에스","KOSDAQ","일반서비스","6490","-10","-0.15","101747312480"
"045510","정원엔시스","KOSDAQ","유통","914","-2","-0.22","29439292888"
"217190","제너셈","KOSDAQ","기계·장비","4710","-100","-2.08","41302809540"
"095700","제넥신","KOSDAQ","일반서비스","4890","-75","-1.51","222693015660"
"122310","제노레이","KOSDAQ","의료·정밀기기","4345","-165","-3.66","63236452180"
"361390","제노코","KOSDAQ","전기·전자","14790","-780","-5.01","130163669310"
"225220","제놀루션","KOSDAQ","제약","2015","-25","-1.23","38667892315"
"123330","제닉","KOSDAQ","화학","17950","-10","-0.06","143037806000"
"381620","제닉스로보틱스","KOSDAQ","기계·장비","14810","-910","-5.79","194276395200"
"159580","제로투세븐","KOSDAQ","유통","4090","-55","-1.33","81933481240"
"147830","제룡산업","KOSDAQ","금속","6320","-20","-0.32","126400000000"
"033100","제룡전기","KOSDAQ","전기·전자","37400","750","2.05","600734096600"
"079370","제우스","KOSDAQ","기계·장비","13410","-430","-3.11","415937835900"
"054950","제이브이엠","KOSDAQ","기계·장비","26400","-400","-1.49","319173148800"
"023440","제이스코홀딩스","KOSDAQ","금속","694","-19","-2.66","61499534536"
"090470","제이스텍","KOSDAQ","기계·장비","5860","-870","-12.93","102412840840"
"137950","제이씨케미칼","KOSDAQ","화학","3335","-60","-1.77","74263159690"
"033320","제이씨현시스템","KOSDAQ","유통","4145","-75","-1.78","79229320640"
"417500","제이아이테크","KOSDAQ","화학","3165","-20","-0.63","103763714760"
"204270","제이앤티씨","KOSDAQ","전기·전자","20750","-850","-3.94","1200355669500"
"127120","제이에스링크","KOSDAQ","일반서비스","17010","960","5.98","541402206660"
"026040","제이에스티나","KOSDAQ","기타제조","2965","-70","-2.31","48933737350"
"452160","제이엔비","KOSDAQ","기계·장비","5700","-340","-5.63","54819903900"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3860","-90","-2.28","89570925580"
"322510","제이엘케이","KOSDAQ","IT 서비스","5890","-460","-7.24","150365173880"
"033050","제이엠아이","KOSDAQ","화학","800","5","0.63","26063473600"
"094970","제이엠티","KOSDAQ","전기·전자","2730","-60","-2.15","45722695200"
"418550","제이오","KOSDAQ","일반서비스","7350","-370","-4.79","235329896550"
"060230","제이케이시냅스","KOSDAQ","화학","3000","-25","-0.83","23754858000"
"420570","제이투케이바이오","KOSDAQ","화학","8090","-70","-0.86","47306137470"
"089790","제이티","KOSDAQ","기계·장비","4295","-220","-4.87","44305128335"
"0010V0","제이피아이헬스케어","KOSDAQ","의료·정밀기기","17070","1070","6.69","87149178000"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"412540","제일엠앤에스","KOSDAQ","기계·장비","3935","0","0.00","81063616775"
"199820","제일일렉트릭","KOSDAQ","전기·전자","8990","-180","-1.96","199757800000"
"038010","제일테크노스","KOSDAQ","금속","6150","-30","-0.49","55350000000"
"080220","제주반도체","KOSDAQ","전기·전자","18340","-500","-2.65","631681557220"
"216080","제테마","KOSDAQ","제약","5580","-120","-2.11","200921950440"
"337930","젝시믹스","KOSDAQ","IT 서비스","5530","-730","-11.66","164110906750"
"229000","젠큐릭스","KOSDAQ","제약","1545","-34","-2.15","24902041170"
"082270","젬백스","KOSDAQ","기계·장비","28050","-700","-2.43","1189050523650"
"034940","조아제약","KOSDAQ","제약","1002","2","0.20","31041786654"
